2021-04-30 20:05:47,470 - Eye - INFO - Train Dataset uploaded!
2021-04-30 20:05:47,470 - Eye - INFO - device:cuda
2021-04-30 20:06:59,690 - Eye - INFO - ['Epoch:00, Iter: 20, Lr:0.00010000', 'Loss:1.5246', 'train_acc:32.50']
2021-04-30 20:07:08,864 - Eye - INFO - ['Epoch:00, Iter: 40, Lr:0.00010000', 'Loss:1.1432', 'train_acc:43.83']
2021-04-30 20:07:18,178 - Eye - INFO - ['Epoch:00, Iter: 60, Lr:0.00010000', 'Loss:1.1114', 'train_acc:49.27']
2021-04-30 20:07:27,580 - Eye - INFO - ['Epoch:00, Iter: 80, Lr:0.00010000', 'Loss:0.9646', 'train_acc:53.03']
2021-04-30 20:07:37,033 - Eye - INFO - ['Epoch:00, Iter:100, Lr:0.00010000', 'Loss:1.0043', 'train_acc:55.55']
2021-04-30 20:07:46,481 - Eye - INFO - ['Epoch:00, Iter:120, Lr:0.00010000', 'Loss:0.8802', 'train_acc:57.66']
2021-04-30 20:07:55,942 - Eye - INFO - ['Epoch:00, Iter:140, Lr:0.00010000', 'Loss:0.9476', 'train_acc:59.44']
2021-04-30 20:08:05,568 - Eye - INFO - ['Epoch:00, Iter:160, Lr:0.00010000', 'Loss:0.6367', 'train_acc:61.37']
2021-04-30 20:08:14,980 - Eye - INFO - ['Epoch:00, Iter:180, Lr:0.00010000', 'Loss:0.7113', 'train_acc:62.93']
2021-04-30 20:08:24,249 - Eye - INFO - ['Epoch:00, Iter:200, Lr:0.00010000', 'Loss:0.5089', 'train_acc:64.67']
2021-04-30 20:08:33,506 - Eye - INFO - ['Epoch:00, Iter:220, Lr:0.00010000', 'Loss:0.4904', 'train_acc:66.37']
2021-04-30 20:08:42,803 - Eye - INFO - ['Epoch:00, Iter:240, Lr:0.00010000', 'Loss:0.4325', 'train_acc:68.03']
2021-04-30 20:08:52,141 - Eye - INFO - ['Epoch:00, Iter:260, Lr:0.00010000', 'Loss:0.4318', 'train_acc:69.47']
2021-04-30 20:09:01,663 - Eye - INFO - ['Epoch:00, Iter:280, Lr:0.00010000', 'Loss:0.5934', 'train_acc:70.54']
2021-04-30 20:09:06,032 - Eye - INFO - ['Epoch:00, Lr:0.00010000, Cost:140.49s', 'Loss:0.4538', 'train_acc:70.61', 'val_acc:45.83', 'val_loss:1.28']
2021-04-30 20:09:18,147 - Eye - INFO - ['Epoch:01, Iter: 20, Lr:0.00005000', 'Loss:0.3618', 'train_acc:90.55']
2021-04-30 20:09:27,594 - Eye - INFO - ['Epoch:01, Iter: 40, Lr:0.00005000', 'Loss:0.3129', 'train_acc:91.45']
2021-04-30 20:09:37,077 - Eye - INFO - ['Epoch:01, Iter: 60, Lr:0.00005000', 'Loss:0.3773', 'train_acc:91.72']
2021-04-30 20:09:46,435 - Eye - INFO - ['Epoch:01, Iter: 80, Lr:0.00005000', 'Loss:0.3030', 'train_acc:92.30']
2021-04-30 20:09:55,910 - Eye - INFO - ['Epoch:01, Iter:100, Lr:0.00005000', 'Loss:0.2390', 'train_acc:92.50']
2021-04-30 20:10:05,458 - Eye - INFO - ['Epoch:01, Iter:120, Lr:0.00005000', 'Loss:0.2054', 'train_acc:92.96']
2021-04-30 20:10:14,926 - Eye - INFO - ['Epoch:01, Iter:140, Lr:0.00005000', 'Loss:0.2913', 'train_acc:93.10']
2021-04-30 20:10:24,411 - Eye - INFO - ['Epoch:01, Iter:160, Lr:0.00005000', 'Loss:0.2727', 'train_acc:93.16']
2021-04-30 20:10:33,873 - Eye - INFO - ['Epoch:01, Iter:180, Lr:0.00005000', 'Loss:0.1890', 'train_acc:93.27']
2021-04-30 20:10:43,478 - Eye - INFO - ['Epoch:01, Iter:200, Lr:0.00005000', 'Loss:0.1693', 'train_acc:93.45']
2021-04-30 20:10:53,013 - Eye - INFO - ['Epoch:01, Iter:220, Lr:0.00005000', 'Loss:0.2227', 'train_acc:93.63']
2021-04-30 20:11:02,508 - Eye - INFO - ['Epoch:01, Iter:240, Lr:0.00005000', 'Loss:0.2402', 'train_acc:93.82']
2021-04-30 20:11:11,731 - Eye - INFO - ['Epoch:01, Iter:260, Lr:0.00005000', 'Loss:0.2179', 'train_acc:94.01']
2021-04-30 20:11:21,015 - Eye - INFO - ['Epoch:01, Iter:280, Lr:0.00005000', 'Loss:0.1781', 'train_acc:94.10']
2021-04-30 20:11:25,309 - Eye - INFO - ['Epoch:01, Lr:0.00005000, Cost:139.17s', 'Loss:0.1802', 'train_acc:94.10', 'val_acc:67.19', 'val_loss:0.95']
2021-04-30 20:11:37,402 - Eye - INFO - ['Epoch:02, Iter: 20, Lr:0.00002500', 'Loss:0.1592', 'train_acc:96.56']
2021-04-30 20:11:46,692 - Eye - INFO - ['Epoch:02, Iter: 40, Lr:0.00002500', 'Loss:0.1910', 'train_acc:96.56']
2021-04-30 20:11:56,133 - Eye - INFO - ['Epoch:02, Iter: 60, Lr:0.00002500', 'Loss:0.1034', 'train_acc:97.08']
2021-04-30 20:12:05,584 - Eye - INFO - ['Epoch:02, Iter: 80, Lr:0.00002500', 'Loss:0.1724', 'train_acc:97.44']
2021-04-30 20:12:15,179 - Eye - INFO - ['Epoch:02, Iter:100, Lr:0.00002500', 'Loss:0.1227', 'train_acc:97.56']
2021-04-30 20:12:24,384 - Eye - INFO - ['Epoch:02, Iter:120, Lr:0.00002500', 'Loss:0.1433', 'train_acc:97.68']
2021-04-30 20:12:33,383 - Eye - INFO - ['Epoch:02, Iter:140, Lr:0.00002500', 'Loss:0.1636', 'train_acc:97.66']
2021-04-30 20:12:42,325 - Eye - INFO - ['Epoch:02, Iter:160, Lr:0.00002500', 'Loss:0.1068', 'train_acc:97.82']
2021-04-30 20:12:51,696 - Eye - INFO - ['Epoch:02, Iter:180, Lr:0.00002500', 'Loss:0.1875', 'train_acc:97.93']
2021-04-30 20:13:01,114 - Eye - INFO - ['Epoch:02, Iter:200, Lr:0.00002500', 'Loss:0.1111', 'train_acc:97.95']
2021-04-30 20:13:10,516 - Eye - INFO - ['Epoch:02, Iter:220, Lr:0.00002500', 'Loss:0.1471', 'train_acc:98.00']
2021-04-30 20:13:19,847 - Eye - INFO - ['Epoch:02, Iter:240, Lr:0.00002500', 'Loss:0.1109', 'train_acc:98.05']
2021-04-30 20:13:28,877 - Eye - INFO - ['Epoch:02, Iter:260, Lr:0.00002500', 'Loss:0.1256', 'train_acc:98.08']
2021-04-30 20:13:38,662 - Eye - INFO - ['Epoch:02, Iter:280, Lr:0.00002500', 'Loss:0.1256', 'train_acc:98.10']
2021-04-30 20:13:42,996 - Eye - INFO - ['Epoch:02, Lr:0.00002500, Cost:137.59s', 'Loss:0.1151', 'train_acc:98.10', 'val_acc:69.01', 'val_loss:0.86']
2021-04-30 20:13:54,629 - Eye - INFO - ['Epoch:03, Iter: 20, Lr:0.00002500', 'Loss:0.1106', 'train_acc:97.89']
2021-04-30 20:14:04,040 - Eye - INFO - ['Epoch:03, Iter: 40, Lr:0.00002500', 'Loss:0.0862', 'train_acc:97.93']
2021-04-30 20:14:13,458 - Eye - INFO - ['Epoch:03, Iter: 60, Lr:0.00002500', 'Loss:0.1264', 'train_acc:97.89']
2021-04-30 20:14:22,940 - Eye - INFO - ['Epoch:03, Iter: 80, Lr:0.00002500', 'Loss:0.2106', 'train_acc:98.14']
2021-04-30 20:14:32,511 - Eye - INFO - ['Epoch:03, Iter:100, Lr:0.00002500', 'Loss:0.1019', 'train_acc:98.31']
2021-04-30 20:14:42,065 - Eye - INFO - ['Epoch:03, Iter:120, Lr:0.00002500', 'Loss:0.0651', 'train_acc:98.36']
2021-04-30 20:14:51,670 - Eye - INFO - ['Epoch:03, Iter:140, Lr:0.00002500', 'Loss:0.1734', 'train_acc:98.42']
2021-04-30 20:15:01,230 - Eye - INFO - ['Epoch:03, Iter:160, Lr:0.00002500', 'Loss:0.1346', 'train_acc:98.36']
2021-04-30 20:15:10,738 - Eye - INFO - ['Epoch:03, Iter:180, Lr:0.00002500', 'Loss:0.1172', 'train_acc:98.39']
2021-04-30 20:15:20,083 - Eye - INFO - ['Epoch:03, Iter:200, Lr:0.00002500', 'Loss:0.1109', 'train_acc:98.37']
2021-04-30 20:15:29,425 - Eye - INFO - ['Epoch:03, Iter:220, Lr:0.00002500', 'Loss:0.1460', 'train_acc:98.37']
2021-04-30 20:15:38,564 - Eye - INFO - ['Epoch:03, Iter:240, Lr:0.00002500', 'Loss:0.1605', 'train_acc:98.40']
2021-04-30 20:15:47,868 - Eye - INFO - ['Epoch:03, Iter:260, Lr:0.00002500', 'Loss:0.1296', 'train_acc:98.40']
2021-04-30 20:15:57,020 - Eye - INFO - ['Epoch:03, Iter:280, Lr:0.00002500', 'Loss:0.1813', 'train_acc:98.38']
2021-04-30 20:16:01,334 - Eye - INFO - ['Epoch:03, Lr:0.00002500, Cost:138.25s', 'Loss:0.1413', 'train_acc:98.39', 'val_acc:83.59', 'val_loss:0.13']
2021-04-30 20:16:13,177 - Eye - INFO - ['Epoch:04, Iter: 20, Lr:0.00001250', 'Loss:0.0861', 'train_acc:98.75']
2021-04-30 20:16:22,607 - Eye - INFO - ['Epoch:04, Iter: 40, Lr:0.00001250', 'Loss:0.0711', 'train_acc:98.95']
2021-04-30 20:16:31,893 - Eye - INFO - ['Epoch:04, Iter: 60, Lr:0.00001250', 'Loss:0.0761', 'train_acc:99.17']
2021-04-30 20:16:41,353 - Eye - INFO - ['Epoch:04, Iter: 80, Lr:0.00001250', 'Loss:0.0504', 'train_acc:99.12']
2021-04-30 20:16:50,525 - Eye - INFO - ['Epoch:04, Iter:100, Lr:0.00001250', 'Loss:0.0727', 'train_acc:99.27']
2021-04-30 20:16:59,939 - Eye - INFO - ['Epoch:04, Iter:120, Lr:0.00001250', 'Loss:0.1119', 'train_acc:99.32']
2021-04-30 20:17:09,476 - Eye - INFO - ['Epoch:04, Iter:140, Lr:0.00001250', 'Loss:0.0644', 'train_acc:99.38']
2021-04-30 20:17:18,988 - Eye - INFO - ['Epoch:04, Iter:160, Lr:0.00001250', 'Loss:0.0983', 'train_acc:99.42']
2021-04-30 20:17:28,370 - Eye - INFO - ['Epoch:04, Iter:180, Lr:0.00001250', 'Loss:0.0804', 'train_acc:99.46']
2021-04-30 20:17:37,887 - Eye - INFO - ['Epoch:04, Iter:200, Lr:0.00001250', 'Loss:0.0611', 'train_acc:99.48']
2021-04-30 20:17:47,392 - Eye - INFO - ['Epoch:04, Iter:220, Lr:0.00001250', 'Loss:0.1101', 'train_acc:99.47']
2021-04-30 20:17:56,842 - Eye - INFO - ['Epoch:04, Iter:240, Lr:0.00001250', 'Loss:0.0652', 'train_acc:99.49']
2021-04-30 20:18:06,156 - Eye - INFO - ['Epoch:04, Iter:260, Lr:0.00001250', 'Loss:0.0735', 'train_acc:99.48']
2021-04-30 20:18:15,589 - Eye - INFO - ['Epoch:04, Iter:280, Lr:0.00001250', 'Loss:0.0894', 'train_acc:99.49']
2021-04-30 20:18:20,064 - Eye - INFO - ['Epoch:04, Lr:0.00001250, Cost:138.65s', 'Loss:0.1084', 'train_acc:99.48', 'val_acc:81.25', 'val_loss:0.26']
2021-04-30 20:18:33,602 - Eye - INFO - ['Epoch:05, Iter: 20, Lr:0.00001250', 'Loss:0.0611', 'train_acc:99.84']
2021-04-30 20:18:42,980 - Eye - INFO - ['Epoch:05, Iter: 40, Lr:0.00001250', 'Loss:0.0766', 'train_acc:99.69']
2021-04-30 20:18:52,470 - Eye - INFO - ['Epoch:05, Iter: 60, Lr:0.00001250', 'Loss:0.0812', 'train_acc:99.69']
2021-04-30 20:19:01,724 - Eye - INFO - ['Epoch:05, Iter: 80, Lr:0.00001250', 'Loss:0.0869', 'train_acc:99.67']
2021-04-30 20:19:10,881 - Eye - INFO - ['Epoch:05, Iter:100, Lr:0.00001250', 'Loss:0.0754', 'train_acc:99.70']
