2021-05-10 08:31:21,345 - Eye - INFO - Train Dataset uploaded!
2021-05-10 08:31:21,345 - Eye - INFO - device:cuda
2021-05-10 08:32:36,096 - Eye - INFO - ['Epoch:00, Iter: 20, Lr:0.00010000', 'Loss:1.8422', 'train_acc:20.62']
2021-05-10 08:32:49,318 - Eye - INFO - ['Epoch:00, Iter: 40, Lr:0.00010000', 'Loss:1.7632', 'train_acc:22.58']
2021-05-10 08:33:02,786 - Eye - INFO - ['Epoch:00, Iter: 60, Lr:0.00010000', 'Loss:1.7668', 'train_acc:24.38']
2021-05-10 08:33:16,367 - Eye - INFO - ['Epoch:00, Iter: 80, Lr:0.00010000', 'Loss:1.6659', 'train_acc:24.45']
2021-05-10 08:33:29,997 - Eye - INFO - ['Epoch:00, Iter:100, Lr:0.00010000', 'Loss:1.6682', 'train_acc:24.12']
2021-05-10 08:33:43,600 - Eye - INFO - ['Epoch:00, Iter:120, Lr:0.00010000', 'Loss:1.6658', 'train_acc:24.69']
2021-05-10 08:33:57,216 - Eye - INFO - ['Epoch:00, Iter:140, Lr:0.00010000', 'Loss:1.7450', 'train_acc:24.67']
2021-05-10 08:34:10,690 - Eye - INFO - ['Epoch:00, Iter:160, Lr:0.00010000', 'Loss:1.6704', 'train_acc:25.49']
2021-05-10 08:34:24,191 - Eye - INFO - ['Epoch:00, Iter:180, Lr:0.00010000', 'Loss:1.7533', 'train_acc:26.34']
2021-05-10 08:34:37,758 - Eye - INFO - ['Epoch:00, Iter:200, Lr:0.00010000', 'Loss:1.5948', 'train_acc:26.75']
2021-05-10 08:34:51,431 - Eye - INFO - ['Epoch:00, Iter:220, Lr:0.00010000', 'Loss:1.7106', 'train_acc:27.43']
2021-05-10 08:35:04,996 - Eye - INFO - ['Epoch:00, Iter:240, Lr:0.00010000', 'Loss:1.5979', 'train_acc:27.99']
2021-05-10 08:35:18,508 - Eye - INFO - ['Epoch:00, Iter:260, Lr:0.00010000', 'Loss:1.7223', 'train_acc:28.63']
2021-05-10 08:35:32,016 - Eye - INFO - ['Epoch:00, Iter:280, Lr:0.00010000', 'Loss:1.7817', 'train_acc:28.98']
2021-05-10 08:35:45,520 - Eye - INFO - ['Epoch:00, Iter:300, Lr:0.00010000', 'Loss:1.5914', 'train_acc:29.40']
2021-05-10 08:35:59,043 - Eye - INFO - ['Epoch:00, Iter:320, Lr:0.00010000', 'Loss:1.6342', 'train_acc:30.10']
2021-05-10 08:36:12,432 - Eye - INFO - ['Epoch:00, Iter:340, Lr:0.00010000', 'Loss:1.6539', 'train_acc:30.67']
2021-05-10 08:36:25,618 - Eye - INFO - ['Epoch:00, Iter:360, Lr:0.00010000', 'Loss:1.5529', 'train_acc:31.01']
2021-05-10 08:36:38,427 - Eye - INFO - ['Epoch:00, Iter:380, Lr:0.00010000', 'Loss:1.5985', 'train_acc:31.40']
2021-05-10 08:36:51,709 - Eye - INFO - ['Epoch:00, Iter:400, Lr:0.00010000', 'Loss:1.5398', 'train_acc:31.87']
2021-05-10 08:37:05,226 - Eye - INFO - ['Epoch:00, Iter:420, Lr:0.00010000', 'Loss:1.6837', 'train_acc:32.28']
2021-05-10 08:37:18,754 - Eye - INFO - ['Epoch:00, Iter:440, Lr:0.00010000', 'Loss:1.7125', 'train_acc:32.55']
2021-05-10 08:37:31,760 - Eye - INFO - ['Epoch:00, Iter:460, Lr:0.00010000', 'Loss:1.5670', 'train_acc:32.89']
2021-05-10 08:37:45,207 - Eye - INFO - ['Epoch:00, Iter:480, Lr:0.00010000', 'Loss:1.4836', 'train_acc:33.37']
2021-05-10 08:37:58,383 - Eye - INFO - ['Epoch:00, Iter:500, Lr:0.00010000', 'Loss:1.4835', 'train_acc:33.82']
2021-05-10 08:38:11,754 - Eye - INFO - ['Epoch:00, Iter:520, Lr:0.00010000', 'Loss:1.5689', 'train_acc:34.13']
2021-05-10 08:38:24,995 - Eye - INFO - ['Epoch:00, Iter:540, Lr:0.00010000', 'Loss:1.5852', 'train_acc:34.37']
2021-05-10 08:38:37,940 - Eye - INFO - ['Epoch:00, Iter:560, Lr:0.00010000', 'Loss:1.5956', 'train_acc:34.70']
2021-05-10 08:38:43,502 - Eye - INFO - ['Epoch:00, Lr:0.00010000, Cost:384.07s', 'Loss:1.5447', 'train_acc:34.73', 'val_acc:16.41', 'val_loss:1.82']
2021-05-10 08:38:58,348 - Eye - INFO - ['Epoch:01, Iter: 20, Lr:0.00005000', 'Loss:1.5418', 'train_acc:44.22']
2021-05-10 08:39:10,630 - Eye - INFO - ['Epoch:01, Iter: 40, Lr:0.00005000', 'Loss:1.5004', 'train_acc:42.89']
2021-05-10 08:39:22,957 - Eye - INFO - ['Epoch:01, Iter: 60, Lr:0.00005000', 'Loss:1.5672', 'train_acc:42.71']
2021-05-10 08:39:35,257 - Eye - INFO - ['Epoch:01, Iter: 80, Lr:0.00005000', 'Loss:1.4780', 'train_acc:43.32']
2021-05-10 08:39:47,487 - Eye - INFO - ['Epoch:01, Iter:100, Lr:0.00005000', 'Loss:1.5311', 'train_acc:43.53']
2021-05-10 08:39:59,803 - Eye - INFO - ['Epoch:01, Iter:120, Lr:0.00005000', 'Loss:1.5188', 'train_acc:44.04']
2021-05-10 08:40:12,120 - Eye - INFO - ['Epoch:01, Iter:140, Lr:0.00005000', 'Loss:1.4931', 'train_acc:44.20']
2021-05-10 08:40:24,717 - Eye - INFO - ['Epoch:01, Iter:160, Lr:0.00005000', 'Loss:1.4481', 'train_acc:44.20']
2021-05-10 08:40:37,985 - Eye - INFO - ['Epoch:01, Iter:180, Lr:0.00005000', 'Loss:1.3130', 'train_acc:44.84']
2021-05-10 08:40:51,330 - Eye - INFO - ['Epoch:01, Iter:200, Lr:0.00005000', 'Loss:1.4432', 'train_acc:45.17']
2021-05-10 08:41:04,768 - Eye - INFO - ['Epoch:01, Iter:220, Lr:0.00005000', 'Loss:1.4166', 'train_acc:45.36']
2021-05-10 08:41:17,470 - Eye - INFO - ['Epoch:01, Iter:240, Lr:0.00005000', 'Loss:1.2453', 'train_acc:45.21']
2021-05-10 08:41:30,596 - Eye - INFO - ['Epoch:01, Iter:260, Lr:0.00005000', 'Loss:1.3593', 'train_acc:45.52']
2021-05-10 08:41:44,051 - Eye - INFO - ['Epoch:01, Iter:280, Lr:0.00005000', 'Loss:1.5805', 'train_acc:45.67']
2021-05-10 08:41:57,277 - Eye - INFO - ['Epoch:01, Iter:300, Lr:0.00005000', 'Loss:1.4793', 'train_acc:46.02']
2021-05-10 08:42:10,801 - Eye - INFO - ['Epoch:01, Iter:320, Lr:0.00005000', 'Loss:1.3211', 'train_acc:46.10']
2021-05-10 08:42:24,291 - Eye - INFO - ['Epoch:01, Iter:340, Lr:0.00005000', 'Loss:1.2720', 'train_acc:46.42']
2021-05-10 08:42:37,548 - Eye - INFO - ['Epoch:01, Iter:360, Lr:0.00005000', 'Loss:1.3508', 'train_acc:46.46']
2021-05-10 08:42:50,959 - Eye - INFO - ['Epoch:01, Iter:380, Lr:0.00005000', 'Loss:1.3798', 'train_acc:46.46']
2021-05-10 08:43:04,116 - Eye - INFO - ['Epoch:01, Iter:400, Lr:0.00005000', 'Loss:1.3982', 'train_acc:46.62']
2021-05-10 08:43:17,429 - Eye - INFO - ['Epoch:01, Iter:420, Lr:0.00005000', 'Loss:1.3431', 'train_acc:46.79']
2021-05-10 08:43:30,897 - Eye - INFO - ['Epoch:01, Iter:440, Lr:0.00005000', 'Loss:1.3894', 'train_acc:46.94']
2021-05-10 08:43:44,410 - Eye - INFO - ['Epoch:01, Iter:460, Lr:0.00005000', 'Loss:1.4017', 'train_acc:46.94']
2021-05-10 08:43:57,448 - Eye - INFO - ['Epoch:01, Iter:480, Lr:0.00005000', 'Loss:1.2556', 'train_acc:46.97']
2021-05-10 08:44:10,814 - Eye - INFO - ['Epoch:01, Iter:500, Lr:0.00005000', 'Loss:1.4656', 'train_acc:47.13']
2021-05-10 08:44:24,236 - Eye - INFO - ['Epoch:01, Iter:520, Lr:0.00005000', 'Loss:1.2896', 'train_acc:47.10']
2021-05-10 08:44:37,616 - Eye - INFO - ['Epoch:01, Iter:540, Lr:0.00005000', 'Loss:1.2296', 'train_acc:47.14']
2021-05-10 08:44:51,142 - Eye - INFO - ['Epoch:01, Iter:560, Lr:0.00005000', 'Loss:1.3651', 'train_acc:47.18']
2021-05-10 08:44:56,839 - Eye - INFO - ['Epoch:01, Lr:0.00005000, Cost:373.05s', 'Loss:1.3125', 'train_acc:47.17', 'val_acc:20.57', 'val_loss:1.59']
2021-05-10 08:45:12,015 - Eye - INFO - ['Epoch:02, Iter: 20, Lr:0.00002500', 'Loss:1.3099', 'train_acc:51.09']
2021-05-10 08:45:25,533 - Eye - INFO - ['Epoch:02, Iter: 40, Lr:0.00002500', 'Loss:1.1867', 'train_acc:50.78']
2021-05-10 08:45:39,011 - Eye - INFO - ['Epoch:02, Iter: 60, Lr:0.00002500', 'Loss:1.4240', 'train_acc:51.15']
2021-05-10 08:45:51,663 - Eye - INFO - ['Epoch:02, Iter: 80, Lr:0.00002500', 'Loss:1.1534', 'train_acc:51.45']
2021-05-10 08:46:04,670 - Eye - INFO - ['Epoch:02, Iter:100, Lr:0.00002500', 'Loss:1.4388', 'train_acc:51.22']
2021-05-10 08:46:17,771 - Eye - INFO - ['Epoch:02, Iter:120, Lr:0.00002500', 'Loss:1.3875', 'train_acc:50.65']
2021-05-10 08:46:31,057 - Eye - INFO - ['Epoch:02, Iter:140, Lr:0.00002500', 'Loss:1.3817', 'train_acc:51.23']
2021-05-10 08:46:44,519 - Eye - INFO - ['Epoch:02, Iter:160, Lr:0.00002500', 'Loss:1.2561', 'train_acc:51.02']
2021-05-10 08:46:58,121 - Eye - INFO - ['Epoch:02, Iter:180, Lr:0.00002500', 'Loss:1.3540', 'train_acc:51.41']
2021-05-10 08:47:11,537 - Eye - INFO - ['Epoch:02, Iter:200, Lr:0.00002500', 'Loss:1.3208', 'train_acc:51.36']
2021-05-10 08:47:24,763 - Eye - INFO - ['Epoch:02, Iter:220, Lr:0.00002500', 'Loss:1.3696', 'train_acc:51.28']
2021-05-10 08:47:37,856 - Eye - INFO - ['Epoch:02, Iter:240, Lr:0.00002500', 'Loss:1.3904', 'train_acc:51.42']
2021-05-10 08:47:51,225 - Eye - INFO - ['Epoch:02, Iter:260, Lr:0.00002500', 'Loss:1.2333', 'train_acc:51.45']
2021-05-10 08:48:04,770 - Eye - INFO - ['Epoch:02, Iter:280, Lr:0.00002500', 'Loss:1.1730', 'train_acc:51.67']
2021-05-10 08:48:18,202 - Eye - INFO - ['Epoch:02, Iter:300, Lr:0.00002500', 'Loss:1.2642', 'train_acc:51.61']
2021-05-10 08:48:31,503 - Eye - INFO - ['Epoch:02, Iter:320, Lr:0.00002500', 'Loss:1.1326', 'train_acc:51.81']
2021-05-10 08:48:45,013 - Eye - INFO - ['Epoch:02, Iter:340, Lr:0.00002500', 'Loss:1.2735', 'train_acc:51.81']
2021-05-10 08:48:58,268 - Eye - INFO - ['Epoch:02, Iter:360, Lr:0.00002500', 'Loss:1.2779', 'train_acc:51.82']
2021-05-10 08:49:11,534 - Eye - INFO - ['Epoch:02, Iter:380, Lr:0.00002500', 'Loss:1.2047', 'train_acc:51.92']
2021-05-10 08:49:24,433 - Eye - INFO - ['Epoch:02, Iter:400, Lr:0.00002500', 'Loss:1.1532', 'train_acc:52.02']
2021-05-10 08:49:37,286 - Eye - INFO - ['Epoch:02, Iter:420, Lr:0.00002500', 'Loss:1.1989', 'train_acc:52.02']
2021-05-10 08:49:50,844 - Eye - INFO - ['Epoch:02, Iter:440, Lr:0.00002500', 'Loss:1.2610', 'train_acc:52.12']
2021-05-10 08:50:04,368 - Eye - INFO - ['Epoch:02, Iter:460, Lr:0.00002500', 'Loss:1.3691', 'train_acc:52.00']
2021-05-10 08:50:17,336 - Eye - INFO - ['Epoch:02, Iter:480, Lr:0.00002500', 'Loss:1.0947', 'train_acc:51.94']
2021-05-10 08:50:30,253 - Eye - INFO - ['Epoch:02, Iter:500, Lr:0.00002500', 'Loss:1.4698', 'train_acc:51.94']
2021-05-10 08:50:43,480 - Eye - INFO - ['Epoch:02, Iter:520, Lr:0.00002500', 'Loss:1.2215', 'train_acc:52.03']
2021-05-10 08:50:56,935 - Eye - INFO - ['Epoch:02, Iter:540, Lr:0.00002500', 'Loss:1.3520', 'train_acc:52.10']
2021-05-10 08:51:10,415 - Eye - INFO - ['Epoch:02, Iter:560, Lr:0.00002500', 'Loss:1.4038', 'train_acc:52.07']
2021-05-10 08:51:16,129 - Eye - INFO - ['Epoch:02, Lr:0.00002500, Cost:379.01s', 'Loss:1.1377', 'train_acc:52.10', 'val_acc:20.31', 'val_loss:1.79']
2021-05-10 08:51:31,659 - Eye - INFO - ['Epoch:03, Iter: 20, Lr:0.00002500', 'Loss:1.2482', 'train_acc:54.06']
2021-05-10 08:51:44,982 - Eye - INFO - ['Epoch:03, Iter: 40, Lr:0.00002500', 'Loss:1.1247', 'train_acc:54.30']
2021-05-10 08:51:58,364 - Eye - INFO - ['Epoch:03, Iter: 60, Lr:0.00002500', 'Loss:1.1544', 'train_acc:53.96']
2021-05-10 08:52:11,875 - Eye - INFO - ['Epoch:03, Iter: 80, Lr:0.00002500', 'Loss:1.0487', 'train_acc:53.79']
2021-05-10 08:52:25,234 - Eye - INFO - ['Epoch:03, Iter:100, Lr:0.00002500', 'Loss:1.2674', 'train_acc:54.00']
2021-05-10 08:52:38,576 - Eye - INFO - ['Epoch:03, Iter:120, Lr:0.00002500', 'Loss:1.0274', 'train_acc:54.01']
2021-05-10 08:52:51,980 - Eye - INFO - ['Epoch:03, Iter:140, Lr:0.00002500', 'Loss:1.2340', 'train_acc:54.08']
2021-05-10 08:53:05,213 - Eye - INFO - ['Epoch:03, Iter:160, Lr:0.00002500', 'Loss:1.3548', 'train_acc:53.38']
2021-05-10 08:53:18,829 - Eye - INFO - ['Epoch:03, Iter:180, Lr:0.00002500', 'Loss:1.2911', 'train_acc:53.04']
2021-05-10 08:53:32,368 - Eye - INFO - ['Epoch:03, Iter:200, Lr:0.00002500', 'Loss:1.1866', 'train_acc:52.77']
2021-05-10 08:53:45,334 - Eye - INFO - ['Epoch:03, Iter:220, Lr:0.00002500', 'Loss:1.1280', 'train_acc:52.91']
2021-05-10 08:53:58,340 - Eye - INFO - ['Epoch:03, Iter:240, Lr:0.00002500', 'Loss:1.1470', 'train_acc:52.71']
2021-05-10 08:54:11,363 - Eye - INFO - ['Epoch:03, Iter:260, Lr:0.00002500', 'Loss:1.2327', 'train_acc:52.36']
2021-05-10 08:54:24,814 - Eye - INFO - ['Epoch:03, Iter:280, Lr:0.00002500', 'Loss:1.3264', 'train_acc:52.31']
2021-05-10 08:54:38,536 - Eye - INFO - ['Epoch:03, Iter:300, Lr:0.00002500', 'Loss:1.5876', 'train_acc:52.40']
2021-05-10 08:54:51,353 - Eye - INFO - ['Epoch:03, Iter:320, Lr:0.00002500', 'Loss:1.2238', 'train_acc:52.51']
2021-05-10 08:55:04,622 - Eye - INFO - ['Epoch:03, Iter:340, Lr:0.00002500', 'Loss:1.2353', 'train_acc:52.54']
